primeira_compra;ultima_compra;qtd_compras;gmv_total_real;tickets_total;origem_primeira;destino_primeira;freq_media_dias;span_dias;freq_media_dias_aproximada;ticket_medio;seg_recorrencia;seg_velocidade;seg_combinada;status_ativo;cliente_id;momentum;tendencia;volatilidade;momentum_categoria;tendencia_categoria;indice_gini;mes_preferido;concentracao_mes;padrao_sazonal;destinos_recorrentes;total_viagens_recorrentes;media_viagens_por_destino;max_viagens_destino;padrao_recorrencia
08/12/2017;28/12/2022;6;1341,2;10;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;369,2;1846;369.2;134,12;Recorrente;Lento;Recorrente_Lento;Ativo;22000;340.0;-37.300.000.000.000.000;38.069.588.912.936.700;Acelerando;Melhorando;0.75;12;0.5;Altamente Sazonal;True;3;1.5;3;Moderadamente Recorrente
24/06/2022;07/12/2022;3;282,18;3;BELO HORIZONTE;ITAJUBA;83;166;83.0;94,06;Sazonal;Medio;Sazonal_Medio;Ativo;22002;-98.0;9.799.999.999.999.990;49.0;Desacelerando;Piorando;0.75;6;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
18/02/2022;10/06/2023;5;1044,06;6;GOIANIA;NATAL;119,25;477;119.25;174,01;Sazonal;Medio;Sazonal_Medio;Ativo;22044;88.0;-6.690.000.000.000.000;7.552.607.165.740.840;Acelerando;Melhorando;0.7166666666666668;2;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
06/04/2023;07/05/2023;3;339,81;3;CAMPINAS;OUTROS MUNICIPIOS;15,5;31;15.5;113,27;Sazonal;Rapido;Sazonal_Rapido;Ativo;22079;-31.0;30.999.999.999.999.900;15.5;Desacelerando;Piorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
30/09/2019;17/10/2023;5;631;5;VOLTA REDONDA;OUTROS MUNICIPIOS;369,5;1478;369.5;126,2;Sazonal;Lento;Sazonal_Lento;Ativo;22084;-502.0;5.319.999.999.999.990;2.799.736.594.753.150;Desacelerando;Piorando;0.7166666666666668;5;0.4;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
11/12/2022;03/11/2023;4;213,85;7;ARACAJU;PATOS DE MINAS;109;327;109.0;30,55;Sazonal;Medio;Sazonal_Medio;Ativo;22096;120.0;-5.999.999.999.999.990;56.568.542.494.923.800;Acelerando;Melhorando;0.6666666666666667;5;0.25;Altamente Sazonal;True;4;4.0;4;Moderadamente Recorrente
15/02/2021;30/01/2022;3;342,81;3;CAMPINAS;OUTROS MUNICIPIOS;174,5;349;174.5;114,27;Sazonal;Medio;Sazonal_Medio;Inativo;22216;345.0;-345.0;172.5;Acelerando;Melhorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
13/01/2022;30/10/2022;3;70,02;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;145;290;145.0;23,34;Sazonal;Medio;Sazonal_Medio;Ativo;22290;216.0;-216.0;108.0;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
20/04/2016;15/01/2020;4;598,5;5;OUTROS MUNICIPIOS;RIO DE JANEIRO;455;1365;455.0;119,7;Sazonal;Lento;Sazonal_Lento;Inativo;22360;-538.0;-14.450.000.000.000.000;34.268.450.018.445.000;Desacelerando;Melhorando;0.7916666666666667;7;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
28/12/2021;31/12/2023;5;827,52;8;NITEROI;OUTROS MUNICIPIOS;183,25;733;183.25;103,44;Sazonal;Lento;Sazonal_Lento;Ativo;22381;-178.0;15.190.000.000.000.000;18.219.272.076.567.700;Desacelerando;Piorando;0.7833333333333334;1;0.4;Altamente Sazonal;True;2;1.25;2;Pouco Recorrente
03/04/2016;27/07/2016;3;431,07;3;SAO PAULO;SALVADOR;57,5;115;57.5;143,69;Sazonal;Medio;Sazonal_Medio;Inativo;22395;109.0;-109.0;54.5;Acelerando;Melhorando;0.8611111111111112;7;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
10/11/2020;02/01/2024;9;228,25;11;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;143,5;1148;143.5;20,75;Recorrente;Medio;Recorrente_Medio;Ativo;22412;-294.0;-6.190.476.190.476.150;2.170.178.564.081.760;Desacelerando;Melhorando;0.675925925925926;10;0.3333333333333333;Altamente Sazonal;True;9;9.0;9;Altamente Recorrente
14/06/2018;19/12/2019;3;256,83;3;CARUARU;CUIABA;276,5;553;276.5;85,61;Sazonal;Lento;Sazonal_Lento;Inativo;22471;-553.0;5.529.999.999.999.990;276.5;Desacelerando;Piorando;0.8611111111111112;6;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
26/11/2020;10/11/2021;3;175,8;3;BELO HORIZONTE;CURITIBA;174,5;349;174.5;58,6;Sazonal;Medio;Sazonal_Medio;Inativo;22484;-349.0;34.899.999.999.999.900;174.5;Desacelerando;Piorando;0.9166666666666667;11;1.0;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
20/05/2023;12/08/2023;5;66,35;5;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;21;84;21.0;13,27;Sazonal;Rapido;Sazonal_Rapido;Ativo;22519;-35.0;8.6;15.215.124.054.702.900;Desacelerando;Piorando;0.7166666666666668;5;0.4;Altamente Sazonal;True;5;5.0;5;Altamente Recorrente
22/12/2019;30/12/2021;5;685,89;9;JOAO PESSOA;BELO HORIZONTE;184,75;739;184.75;76,21;Sazonal;Lento;Sazonal_Lento;Inativo;22580;-399.0;5.149.999.999.999.990;1.709.479.087.324.550;Desacelerando;Piorando;0.7833333333333334;9;0.4;Altamente Sazonal;True;2;1.25;2;Pouco Recorrente
21/02/2022;22/02/2023;3;476,75;5;OUTROS MUNICIPIOS;RIO DE JANEIRO;183;366;183.0;95,35;Sazonal;Lento;Sazonal_Lento;Ativo;22590;240.0;-23.999.999.999.999.900;120.0;Acelerando;Melhorando;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
20/12/2019;07/06/2022;3;494,61;3;MONTES CLAROS;OUTROS MUNICIPIOS;450;900;450.0;164,87;Sazonal;Lento;Sazonal_Lento;Ativo;22614;-874.0;8.739.999.999.999.990;437.0;Desacelerando;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
06/04/2023;24/04/2023;3;264,81;3;SAO JOSE DO RIO PRETO;BELO HORIZONTE;9;18;9.0;88,27;Sazonal;Rapido;Sazonal_Rapido;Ativo;22634;8.0;-7.999.999.999.999.990;4.0;EstÃ¡vel;Melhorando;0.9166666666666667;4;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
30/12/2020;26/03/2024;4;718,9;5;RIO DE JANEIRO;SAO PAULO;394;1182;394.0;143,78;Sazonal;Lento;Sazonal_Lento;Ativo;22668;738.0;-22.050.000.000.000.000;30.319.300.783.494.300;Acelerando;Melhorando;0.875;3;0.75;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
20/02/2023;30/03/2024;5;281,88;6;SAO PAULO;OUTROS MUNICIPIOS;101;404;101.0;46,98;Sazonal;Medio;Sazonal_Medio;Ativo;22776;-278.0;4.679.999.999.999.990;11.420.157.617.125.900;Desacelerando;Piorando;0.8166666666666667;6;0.6;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
02/02/2019;10/03/2019;4;158,04;4;OUTROS MUNICIPIOS;SAO PAULO;12;36;12.0;39,51;Sazonal;Rapido;Sazonal_Rapido;Inativo;22895;-7.0;-0.49999999999999883;3.559.026.084.010.430;EstÃ¡vel;EstÃ¡vel;0.875;2;0.75;Altamente Sazonal;True;4;4.0;4;Moderadamente Recorrente
20/07/2022;26/12/2023;3;550,95;3;RIO DE JANEIRO;OUTROS MUNICIPIOS;262;524;262.0;183,65;Sazonal;Lento;Sazonal_Lento;Ativo;22928;-492.0;49.199.999.999.999.900;246.0;Desacelerando;Piorando;0.75;7;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
03/03/2020;21/01/2024;4;529,8;4;OUTROS MUNICIPIOS;NATAL;473;1419;473.0;132,45;Sazonal;Lento;Sazonal_Lento;Ativo;22935;-173.0;39.500.000.000.000.000;3.390.702.975.293.860;Desacelerando;Piorando;0.7916666666666667;3;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
25/02/2023;14/01/2024;3;75,7;4;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;161,5;323;161.5;18.925;Sazonal;Medio;Sazonal_Medio;Ativo;22984;319.0;-319.0;159.5;Acelerando;Melhorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
08/09/2020;06/10/2020;3;129,09;3;OUTROS MUNICIPIOS;BRASILIA;14;28;14.0;43,03;Sazonal;Rapido;Sazonal_Rapido;Inativo;22987;-4.0;39.999.999.999.999.900;2.0;EstÃ¡vel;EstÃ¡vel;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
02/03/2023;21/02/2024;3;278,05;5;PETROLINA;FORTALEZA;178;356;178.0;55,61;Sazonal;Medio;Sazonal_Medio;Ativo;23125;66.0;-6.600.000.000.000.000;33.0;Acelerando;Melhorando;0.75;2;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
22/03/2022;03/10/2022;3;632,7;3;RIO DE JANEIRO;OUTROS MUNICIPIOS;97,5;195;97.5;210,9;Sazonal;Medio;Sazonal_Medio;Ativo;23131;151.0;-15.099.999.999.999.900;75.5;Acelerando;Melhorando;0.75;3;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/12/2021;12/08/2022;3;754,7;5;LONDRINA;SAO CARLOS;125,5;251;125.5;150,94;Sazonal;Medio;Sazonal_Medio;Ativo;23237;-249.0;24.899.999.999.999.900;124.5;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
27/09/2023;15/10/2023;3;765,68;4;SAO PAULO;GOIANIA;9;18;9.0;191,42;Sazonal;Rapido;Sazonal_Rapido;Ativo;23273;-18.0;17.999.999.999.999.900;9.0;EstÃ¡vel;Piorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
15/02/2019;07/02/2021;3;161,72;4;RIO DE JANEIRO;OUTROS MUNICIPIOS;361,5;723;361.5;40,43;Sazonal;Lento;Sazonal_Lento;Inativo;23366;-135.0;13.499.999.999.999.900;67.5;Desacelerando;Piorando;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
30/05/2014;22/06/2015;3;278,46;3;ITABORAI;GUARUJA;194;388;194.0;92,82;Sazonal;Lento;Sazonal_Lento;Inativo;23398;-306.0;3.059.999.999.999.990;153.0;Desacelerando;Piorando;0.75;5;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
08/02/2019;28/06/2019;5;115,25;5;SAO PAULO;CAMPOS DOS GOYTACAZES;35;140;35.0;23,05;Sazonal;Rapido;Sazonal_Rapido;Inativo;23415;-21.0;-2.120.000.000.000.000;3.798.025.802.966.580;EstÃ¡vel;Melhorando;0.8166666666666667;5;0.6;Altamente Sazonal;True;5;5.0;5;Altamente Recorrente
27/02/2019;29/05/2019;3;800,36;4;FLORIANOPOLIS;PETROPOLIS;45,5;91;45.5;200,09;Sazonal;Medio;Sazonal_Medio;Inativo;23549;-87.0;8.699.999.999.999.990;43.5;Desacelerando;Piorando;0.75;2;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
27/01/2023;14/12/2023;4;982,98;6;BELO HORIZONTE;OUTROS MUNICIPIOS;107;321;107.0;163,83;Sazonal;Medio;Sazonal_Medio;Ativo;23575;139.0;-76.0;6.879.437.961.539.200;Acelerando;Melhorando;0.7916666666666667;12;0.5;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
12/01/2023;24/01/2023;3;798,18;3;JOINVILLE;SAO PAULO;6;12;6.0;266,06;Sazonal;Rapido;Sazonal_Rapido;Ativo;23688;12.0;-12.0;6.0;EstÃ¡vel;Melhorando;0.9166666666666667;1;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
03/08/2019;03/04/2023;5;1641,24;12;SAO PAULO;INDAIATUBA;334,75;1339;334.75;136,77;Sazonal;Lento;Sazonal_Lento;Ativo;23740;-1221.0;33.690.000.000.000.000;5.146.816.370.340.010;Desacelerando;Piorando;0.8166666666666667;11;0.6;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
26/01/2020;07/02/2021;3;173,92;4;PIRACICABA;SAO PAULO;189;378;189.0;43,48;Sazonal;Lento;Sazonal_Lento;Inativo;23802;376.0;-37.599.999.999.999.900;188.0;Acelerando;Melhorando;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
17/05/2022;27/01/2023;4;622,88;4;OUTROS MUNICIPIOS;CAMPOS DO JORDAO;85;255;85.0;155,72;Sazonal;Medio;Sazonal_Medio;Ativo;23886;187.0;-4.0;863.288.287.113.098;Acelerando;EstÃ¡vel;0.7916666666666667;1;0.5;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
22/12/2019;18/08/2022;3;390;5;OUTROS MUNICIPIOS;PORTO ALEGRE;485;970;485.0;78;Sazonal;Lento;Sazonal_Lento;Ativo;23912;-960.0;9.599.999.999.999.990;480.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
19/10/2023;22/02/2024;4;218,95;5;JUIZ DE FORA;CAMPO GRANDE;42;126;42.0;43,79;Sazonal;Medio;Sazonal_Medio;Ativo;23945;0.0;-6.299.999.999.999.990;5.939.696.961.966.990;EstÃ¡vel;Melhorando;0.875;2;0.75;Altamente Sazonal;True;4;4.0;4;Moderadamente Recorrente
10/07/2022;31/05/2023;3;1433,55;5;SALVADOR;OUTROS MUNICIPIOS;162,5;325;162.5;286,71;Sazonal;Medio;Sazonal_Medio;Ativo;24084;311.0;-31.099.999.999.999.900;155.5;Acelerando;Melhorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
16/01/2021;28/08/2022;5;529,5;10;SAO PAULO;OUTROS MUNICIPIOS;147,25;589;147.25;52,95;Sazonal;Medio;Sazonal_Medio;Ativo;24090;-218.0;-3.530.000.000.000.000;1.448.868.092.684.760;Desacelerando;Melhorando;0.8166666666666667;1;0.6;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
12/03/2023;15/12/2023;3;679,23;3;OUTROS MUNICIPIOS;NOVA FRIBURGO;139;278;139.0;226,41;Sazonal;Medio;Sazonal_Medio;Ativo;24106;180.0;-180.0;90.0;Acelerando;Melhorando;0.75;3;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
11/01/2019;31/10/2020;3;381,57;3;FLORIANOPOLIS;TERESOPOLIS;329,5;659;329.5;127,19;Sazonal;Lento;Sazonal_Lento;Inativo;24110;-655.0;6.549.999.999.999.990;327.5;Desacelerando;Piorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
10/07/2023;11/02/2024;5;365,64;6;CURITIBA;OUTROS MUNICIPIOS;54;216;54.0;60,94;Sazonal;Medio;Sazonal_Medio;Ativo;24113;-43.0;-24.800.000.000.000.000;5.594.193.418.179.240;Desacelerando;Melhorando;0.8166666666666667;12;0.6;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
10/10/2023;20/10/2023;3;326,49;3;MACEIO;SIMOES FILHO;5;10;5.0;108,83;Sazonal;Rapido;Sazonal_Rapido;Ativo;24218;-8.0;7.999.999.999.999.990;4.0;EstÃ¡vel;Piorando;0.9166666666666667;10;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
18/12/2014;01/01/2018;5;324,54;6;SAO JOSE DOS CAMPOS;CAMPO GRANDE;277,5;1110;277.5;54,09;Sazonal;Lento;Sazonal_Lento;Inativo;24228;577.0;13.200.000.000.000.000;30.867.013.137.004.300;Acelerando;Piorando;0.7166666666666668;1;0.4;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
08/08/2023;17/12/2023;6;1058,96;7;MARINGA;MACEIO;26,2;131;26.2;151,28;Recorrente;Rapido;Recorrente_Rapido;Ativo;24263;36.0;-43.000.000.000.000.000;29.130.053.209.700.800;Acelerando;EstÃ¡vel;0.7222222222222223;8;0.3333333333333333;Altamente Sazonal;True;3;1.5;3;Moderadamente Recorrente
13/09/2023;07/02/2024;3;597,72;3;OUTROS MUNICIPIOS;LIMEIRA;73,5;147;73.5;199,24;Sazonal;Medio;Sazonal_Medio;Ativo;24350;83.0;-83.0;41.5;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
26/11/2020;08/03/2021;4;911,48;4;RIO DE JANEIRO;ANGRA DOS REIS;34;102;34.0;227,87;Sazonal;Rapido;Sazonal_Rapido;Inativo;24354;-64.0;29.500.000.000.000.000;2.906.314.963.431.640;Desacelerando;Piorando;0.7916666666666667;12;0.5;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
15/02/2020;08/07/2023;6;1441,02;6;FLORIANOPOLIS;MACEIO;247,8;1239;247.8;240,17;Recorrente;Lento;Recorrente_Lento;Ativo;24384;-157.0;-13.750.000.000.000.000;32.343.308.426.937.400;Desacelerando;Melhorando;0.75;7;0.5;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
20/05/2023;12/08/2023;3;247,53;3;OUTROS MUNICIPIOS;SAO PAULO;42;84;42.0;82,51;Sazonal;Medio;Sazonal_Medio;Ativo;24430;22.0;-22.000.000.000.000.000;11.0;EstÃ¡vel;Melhorando;0.75;5;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
28/04/2022;28/07/2022;3;168,75;3;SAO PAULO;CURITIBA;45,5;91;45.5;56,25;Sazonal;Medio;Sazonal_Medio;Ativo;24434;-79.0;7.899.999.999.999.990;39.5;Desacelerando;Piorando;0.75;4;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
02/10/2019;04/03/2020;5;641,7;5;SAO PAULO;IPATINGA;38,5;154;38.5;128,34;Sazonal;Rapido;Sazonal_Rapido;Inativo;24461;-16.0;-11.200.000.000.000.000;25.811.818.998.280.600;EstÃ¡vel;Melhorando;0.7166666666666668;1;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
01/02/2021;07/02/2021;3;211,56;3;BELO HORIZONTE;SAO PAULO;3;6;3.0;70,52;Sazonal;Rapido;Sazonal_Rapido;Inativo;24546;-2.0;19.999.999.999.999.900;1.0;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;2;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
03/01/2018;27/07/2019;4;941,35;5;SALVADOR;BARREIRAS;190;570;190.0;188,27;Sazonal;Lento;Sazonal_Lento;Inativo;24583;164.0;-17.599.999.999.999.900;14.381.469.558.660.000;Acelerando;Melhorando;0.8333333333333335;1;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
29/12/2019;21/08/2020;3;363,9;5;PORTO ALEGRE;UBERLANDIA;118;236;118.0;72,78;Sazonal;Medio;Sazonal_Medio;Inativo;24607;-234.0;23.399.999.999.999.900;117.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
08/02/2024;01/04/2024;3;597,09;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;26,5;53;26.5;199,03;Sazonal;Rapido;Sazonal_Rapido;Ativo;24613;41.0;-4.099.999.999.999.990;20.5;Acelerando;Melhorando;0.75;2;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
09/04/2022;17/11/2022;3;438,18;3;OUTROS MUNICIPIOS;FLORIANOPOLIS;111;222;111.0;146,06;Sazonal;Medio;Sazonal_Medio;Ativo;24623;12.0;-12.000.000.000.000.000;6.0;EstÃ¡vel;Melhorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
06/04/2019;06/07/2019;5;663,45;5;SAO PAULO;VITORIA;22,75;91;22.75;132,69;Sazonal;Rapido;Sazonal_Rapido;Inativo;24754;-82.0;24.5;3.536.506.044.106.240;Desacelerando;Piorando;0.8833333333333333;4;0.8;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
15/04/2022;25/12/2023;5;1444,38;7;RIBEIRAO PRETO;OUTROS MUNICIPIOS;154,75;619;154.75;206,34;Sazonal;Medio;Sazonal_Medio;Ativo;24765;-334.0;3.689.999.999.999.990;12.079.191.818.991.800;Desacelerando;Piorando;0.7166666666666668;1;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
19/01/2024;09/03/2024;3;66,36;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;25;50;25.0;22,12;Sazonal;Rapido;Sazonal_Rapido;Ativo;24813;34.0;-3.399.999.999.999.990;17.0;Acelerando;Melhorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
06/04/2023;28/03/2024;7;416,43;7;RECIFE;OUTROS MUNICIPIOS;59,5;357;59.5;59,49;Recorrente;Medio;Recorrente_Medio;Ativo;25058;-144.0;2.168.571.428.571.420;5.435.301.279.598.030;Desacelerando;Piorando;0.5595238095238095;4;0.2857142857142857;Moderadamente Sazonal;True;5;3.5;5;Altamente Recorrente
17/12/2021;22/11/2023;4;489,28;4;SAO JOSE DOS CAMPOS;OUTROS MUNICIPIOS;235;705;235.0;122,32;Sazonal;Lento;Sazonal_Lento;Ativo;25063;-600.0;25.200.000.000.000.000;2.631.501.472.543.760;Desacelerando;Piorando;0.7916666666666667;3;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
31/08/2019;16/11/2019;3;167,97;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;38,5;77;38.5;55,99;Sazonal;Rapido;Sazonal_Rapido;Inativo;25105;-65.0;6.499.999.999.999.990;32.5;Desacelerando;Piorando;0.75;8;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/12/2023;03/02/2024;3;315,63;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;29;58;29.0;105,21;Sazonal;Rapido;Sazonal_Rapido;Ativo;25142;-18.0;17.999.999.999.999.900;9.0;EstÃ¡vel;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
05/11/2021;04/04/2022;3;383,12;4;VOLTA REDONDA;OUTROS MUNICIPIOS;75;150;75.0;95,78;Sazonal;Medio;Sazonal_Medio;Ativo;25165;-92.0;9.199.999.999.999.990;46.0;Desacelerando;Piorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
20/12/2022;03/01/2024;3;460,25;5;BELO HORIZONTE;MACAE;189,5;379;189.5;92,05;Sazonal;Lento;Sazonal_Lento;Ativo;25203;-1.0;0.9999999999999728;0.5;EstÃ¡vel;EstÃ¡vel;0.75;1;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
13/12/2022;14/12/2023;5;275;5;CURITIBA;LAURO DE FREITAS;91,5;366;91.5;55;Sazonal;Medio;Sazonal_Medio;Ativo;25260;269.0;19.800.000.000.000.000;11.671.011.095.873.300;Acelerando;Piorando;0.7833333333333334;2;0.4;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
05/03/2024;14/03/2024;3;330,57;3;CURITIBA;OUTROS MUNICIPIOS;4,5;9;4.5;110,19;Sazonal;Rapido;Sazonal_Rapido;Ativo;25307;-5.0;4.999.999.999.999.990;2.5;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;3;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
08/04/2020;23/09/2022;3;815,57;7;FEIRA DE SANTANA;OUTROS MUNICIPIOS;449;898;449.0;116,51;Sazonal;Lento;Sazonal_Lento;Ativo;25337;868.0;-868.0;434.0;Acelerando;Melhorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
22/08/2019;27/12/2019;3;253,28;4;SAO PAULO;OUTROS MUNICIPIOS;63,5;127;63.5;63,32;Sazonal;Medio;Sazonal_Medio;Inativo;25343;-105.0;10.499.999.999.999.900;52.5;Desacelerando;Piorando;0.75;8;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
17/05/2022;13/06/2022;5;133,5;5;OUTROS MUNICIPIOS;CURITIBA;6,75;27;6.75;26,7;Sazonal;Rapido;Sazonal_Rapido;Ativo;25363;0.0;-0.5000000000000017;0.82915619758885;EstÃ¡vel;EstÃ¡vel;0.8500000000000001;6;0.6;Altamente Sazonal;True;5;5.0;5;Altamente Recorrente
21/09/2017;29/06/2019;3;220,77;3;SAO PAULO;BELO HORIZONTE;323;646;323.0;73,59;Sazonal;Lento;Sazonal_Lento;Inativo;25412;640.0;-640.0;320.0;Acelerando;Melhorando;0.8611111111111112;6;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
23/12/2020;07/04/2022;5;516,4;5;RECIFE;CAMPINAS;117,5;470;117.5;103,28;Sazonal;Medio;Sazonal_Medio;Ativo;25451;370.0;3.400.000.000.000.000;15.548.392.199.838.500;Acelerando;Piorando;0.7833333333333334;3;0.4;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
24/06/2019;25/06/2021;4;395,7;5;SAO LUIS;FORTALEZA;244;732;244.0;79,14;Sazonal;Lento;Sazonal_Lento;Inativo;25558;37.0;-311.5;2.853.640.949.150.160;Acelerando;Melhorando;0.875;6;0.75;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
13/05/2023;05/11/2023;3;176,97;3;RIO DE JANEIRO;LONDRINA;88;176;88.0;58,99;Sazonal;Medio;Sazonal_Medio;Ativo;25562;-118.0;11.799.999.999.999.900;59.0;Desacelerando;Piorando;0.75;5;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
23/10/2021;10/06/2022;3;347,04;4;JOAO PESSOA;OUTROS MUNICIPIOS;115;230;115.0;86,76;Sazonal;Medio;Sazonal_Medio;Ativo;25642;-214.0;21.399.999.999.999.900;107.0;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
17/01/2023;25/01/2023;3;406,74;3;CURITIBA;OUTROS MUNICIPIOS;4;8;4.0;135,58;Sazonal;Rapido;Sazonal_Rapido;Ativo;25649;8.0;-8.0;4.0;EstÃ¡vel;Melhorando;0.9166666666666667;1;1.0;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
21/04/2017;27/12/2017;3;547,36;4;BELO HORIZONTE;SAO PAULO;125;250;125.0;136,84;Sazonal;Medio;Sazonal_Medio;Inativo;25732;-200.0;19.999.999.999.999.900;100.0;Desacelerando;Piorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
